player_id,lnr_id,lnr_slug,name,team,team_code,position_group,position_raw,nationality,age,height_cm,weight_kg,season,matches_played,minutes_total,minutes_avg,yellow_cards,orange_cards,red_cards,tackles_per80,tackle_success_pct,penalties_per80,turnovers_won_per80,turnovers_lost_per80,carries_per80,meters_per80,line_breaks_per80,offloads_per80,passes_per80,kick_meters_per80,points_scored_per80,tries_per80,errors_per80,ruck_arrivals_per80,lineout_wins_per80,scrum_success_pct,_source,rating_raw,rating,confidence,axis_att,axis_ctrl,axis_kick,axis_def,axis_disc,axis_pow,position_label,position_abbr,confidence_score,confidence_badge,low_sample,minutes_bucket,data_insufficient,rank_position,rating_percentile_position,rating_intl,team_intl,matches_intl,cluster_intl,axis_course_intl,axis_distrib_intl,axis_kicking_intl,axis_physique_intl,axis_rigueur_intl,axis_danger_intl,axis_melee_intl,rating_value,has_prior
lnr_350,350,mael-moustin,Maël Moustin,Montpellier,MHR,CENTRE,Centre,France,22.0,187.0,103.0,2025-2026,10,723.0,72.3,0,0,0,4.87,,,0.0,,,,1.22,1.11,,,1.66,0.33,,,,,lnr,82.7,80.2,0.802,100,71,38,31,100,24,Centre,CTR,80,Haute,False,Moyenne,False,5,94.8,,,,,,,,,,,,71.8,True
lnr_1441,1441,marco-tauleigne,Marco Tauleigne,Montpellier,MHR,BACK_ROW,3ème ligne,France,32.0,191.0,115.0,2025-2026,10,345.0,34.5,0,0,0,8.58,,,0.23,,,,0.46,0.46,,,3.48,0.7,,,,,lnr,82.6,75.1,0.405,55,43,100,20,100,73,3ème Ligne,3L,40,Moyenne,False,Basse,False,20,79.6,,,,,,,,,,,,72.7,True
lnr_1446,1446,mohamed-haouas,Mohamed Haouas,Montpellier,MHR,FRONT_ROW,1ère ligne,France,32.0,185.0,127.0,2025-2026,9,278.0,30.9,0,0,0,10.65,,,0.0,,,,0.0,0.29,,,0.0,0.0,,,,,lnr,77.5,73.0,0.401,0,24,0,43,100,0,1ère Ligne,1L,40,Moyenne,False,Basse,False,75,52.5,61.5,France,16,cluster_1,68.3,54.2,50.0,91.4,50.3,50.9,92.4,71.6,True
lnr_2151,2151,donovan-taofifenua,D. Taofifenua,Montpellier,MHR,FULLBACK,Arrière,France,26.0,179.0,84.0,2025-2026,9,462.0,51.3,0,0,0,3.98,,,0.0,,,,0.52,0.0,,,1.73,0.35,,,,,lnr,60.8,65.0,0.546,40,0,24,63,100,29,Arrière,ARR,55,Moyenne,False,Moyenne,False,23,33.3,,,,,,,,,,,,68.8,True
lnr_13817,13817,justo-piccardo,Justo Piccardo,Montpellier,MHR,CENTRE,Centre,Argentine,24.0,183.0,105.0,2025-2026,8,434.0,54.2,1,0,0,9.22,,,0.18,,,,0.37,0.18,,,1.84,0.37,,,,,lnr,55.9,63.2,0.482,32,11,42,91,1,40,Centre,CTR,48,Moyenne,False,Moyenne,False,66,15.6,58.6,URUG,29,cluster_0,50.0,50.0,51.2,50.0,100.0,56.2,50.0,63.2,False
lnr_13460,13460,ricky-riccitelli,R. Riccitelli,Montpellier,MHR,FRONT_ROW,1ère ligne,Nouvelle Zélande,31.0,178.0,110.0,2025-2026,8,294.0,36.8,0,0,0,10.88,,,0.27,,,,0.0,0.0,,,4.08,0.82,,,,,lnr,82.0,75.1,0.424,0,0,100,45,100,74,1ère Ligne,1L,42,Moyenne,False,Basse,False,51,67.8,,,,,,,,,,,,75.1,False
lnr_2769,2769,alexis-bernadet,Alexis Bernadet,Montpellier,MHR,SCRUM_HALF,Demi de mêlée,France,24.0,180.0,79.0,2025-2026,7,320.0,45.7,0,0,0,5.25,,,0.0,,,,0.25,0.75,,,2.5,0.5,,,,,lnr,65.7,68.1,0.443,18,35,34,36,100,35,Demi de mêlée,9,44,Moyenne,False,Basse,False,19,56.0,,,,,,,,,,,,69.7,True
lnr_12541,12541,nika-abuladze-1,Nika Abuladze,Montpellier,MHR,FRONT_ROW,1ère ligne,Géorgie,30.0,187.0,125.0,2025-2026,5,158.0,31.6,0,0,0,10.63,,,0.0,,,,0.0,0.51,,,0.0,0.0,,,,,lnr,78.0,71.8,0.228,0,43,0,43,100,0,1ère Ligne,1L,23,Basse,True,Basse,True,95,39.8,72.5,GEORG,10,cluster_0,53.1,50.8,50.0,92.1,87.9,50.0,76.4,71.1,True
lnr_1445,1445,thomas-darmon,Thomas Darmon,Montpellier,MHR,FLY_HALF,Demi d'ouverture,France,27.0,181.0,88.0,2025-2026,5,114.0,22.8,0,0,0,7.72,,,0.0,,,,0.7,0.0,,,0.0,0.0,,,,,lnr,55.8,67.8,0.157,55,0,0,97,100,0,Ouvreur,10,16,Basse,True,Basse,True,19,51.3,,,,,,,,,,,,63.6,True
lnr_12786,12786,stuart-hogg-1,Stuart Hogg,Montpellier,MHR,FULLBACK,Arrière,Ecosse,33.0,183.0,93.0,2025-2026,5,155.0,31.0,0,0,0,5.16,,,0.0,,,,1.03,2.06,,,5.16,0.52,,,,,lnr,86.9,73.1,0.183,79,100,70,89,100,43,Arrière,ARR,18,Basse,True,Basse,True,7,81.8,86.4,SCOT,64,cluster_1,99.0,93.1,64.2,85.7,65.7,92.4,88.5,73.1,False
lnr_299,299,madosha-tambwe,Madosha Tambwe,Montpellier,MHR,WINGER,Ailier,République Démocratique du Congo,28.0,186.0,92.0,2025-2026,5,244.0,48.8,0,0,0,3.61,,,0.0,,,,0.33,0.66,,,1.64,0.33,,,,,lnr,62.4,67.8,0.293,21,41,31,30,100,19,Ailier,AIL,29,Basse,True,Basse,False,29,30.0,,,,,,,,,,,,70.4,True
lnr_88,88,thomas-vincent,Thomas Vincent,Montpellier,MHR,FLY_HALF,Demi d'ouverture,France,26.0,185.0,82.0,2025-2026,5,169.0,33.8,0,0,0,7.57,,,0.0,,,,0.0,0.47,,,6.63,0.0,,,,,lnr,62.2,68.2,0.232,0,25,48,95,100,0,Ouvreur,10,23,Basse,True,Basse,True,18,55.3,,,,,,,,,,,,68.0,True
lnr_1401,1401,lyam-akrab,Lyam Akrab,Montpellier,MHR,FRONT_ROW,1ère ligne,France,20.0,178.0,98.0,2025-2026,2,75.0,37.5,0,0,0,5.33,,,0.0,,,,0.0,1.07,,,0.0,0.0,,,,,lnr,75.4,70.6,0.108,0,89,0,0,100,0,1ère Ligne,1L,11,Basse,True,Basse,True,111,29.3,,,,,,,,,,,,69.8,True
lnr_1375,1375,karl-anthony-martin,K. Martin,Montpellier,MHR,CENTRE,Centre,Irlande,24.0,189.0,100.0,2025-2026,2,97.0,48.5,0,0,0,8.25,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,50.7,67.9,0.108,0,0,0,77,100,0,Centre,CTR,11,Basse,True,Basse,True,47,39.6,,,,,,,,,,,,69.6,True
lnr_864,864,melvyn-rates,Melvyn Rates,Montpellier,MHR,FULLBACK,Arrière,France,19.0,180.0,79.0,2025-2026,2,88.0,44.0,0,0,0,5.45,,,0.0,,,,0.91,0.0,,,4.55,0.91,,,,,lnr,73.9,70.4,0.104,70,0,62,96,100,60,Arrière,ARR,10,Basse,True,Basse,True,9,75.8,,,,,,,,,,,,70.4,False
lnr_1378,1378,matthieu-uhila,M. Uhila,Montpellier,MHR,LOCK,2ème ligne,France,23.0,,113.0,2025-2026,2,67.0,33.5,0,0,0,11.94,,,1.19,,,,0.0,1.19,,,0.0,0.0,,,,,lnr,86.4,71.3,0.078,0,83,0,54,100,40,2ème Ligne,2L,8,Basse,True,Basse,True,45,37.1,,,,,,,,,,,,71.3,False
lnr_2391,2391,komiti-junior-alainuuese,K. Alainuuese,Toulon,TLN,LOCK,2ème ligne,Samoa occidental,32.0,,136.0,2025-2026,18,811.0,45.1,0,0,0,11.15,,,0.1,,,,0.0,0.59,,,1.97,0.39,,,,,lnr,83.1,82.3,0.945,0,41,91,45,100,60,2ème Ligne,2L,94,Haute,False,Bonne,False,5,94.3,,,,,,,,,,,,82.3,False
lnr_2373,2373,teddy-baubigny,Teddy Baubigny,Toulon,TLN,FRONT_ROW,1ère ligne,France,27.0,184.0,118.0,2025-2026,16,811.0,50.7,0,0,0,12.03,,,0.3,,,,0.3,0.3,,,0.99,0.2,,,,,lnr,87.9,87.9,1.0,85,25,25,56,100,30,1ère Ligne,1L,100,Haute,False,Bonne,False,3,98.7,,,,,,,,,,,,85.7,True
lnr_2365,2365,dany-priso-mouangue,D. Priso Mouangue,Toulon,TLN,FRONT_ROW,1ère ligne,France,32.0,182.0,112.0,2025-2026,15,686.0,45.7,1,0,0,10.73,,,0.47,,,,0.0,0.35,,,2.33,0.47,,,,,lnr,71.6,71.6,0.99,0,29,58,44,69,59,1ère Ligne,1L,99,Haute,False,Moyenne,False,98,37.6,,,,,,,,,,,,71.2,True
lnr_431,431,esteban-abadie,Esteban Abadie,Toulon,TLN,BACK_ROW,3ème ligne,France,28.0,188.0,100.0,2025-2026,14,768.0,54.9,0,0,0,10.94,,,0.21,,,,0.0,0.62,,,1.04,0.21,,,,,lnr,73.3,73.0,0.901,0,58,40,42,100,36,3ème Ligne,3L,90,Haute,False,Moyenne,False,26,73.1,,,,,,,,,,,,73.0,False
lnr_2329,2329,pierre-damond,Pierre Damond,Toulon,TLN,FRONT_ROW,1ère ligne,France,22.0,181.0,103.0,2025-2026,14,452.0,32.3,0,0,0,13.27,,,0.53,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,80.8,77.0,0.652,0,0,0,67,100,27,1ère Ligne,1L,65,Moyenne,False,Moyenne,False,36,77.4,,,,,,,,,,,,72.9,True
lnr_12566,12566,kyle-sinckler-1,Kyle Sinckler,Toulon,TLN,FRONT_ROW,1ère ligne,Grande-Bretagne,32.0,182.0,122.0,2025-2026,14,667.0,47.6,0,0,0,11.39,,,0.12,,,,0.12,0.12,,,0.0,0.0,,,,,lnr,81.0,80.6,0.962,34,10,0,50,100,6,1ère Ligne,1L,96,Haute,False,Moyenne,False,16,90.1,74.8,Angleterre,70,cluster_1,93.0,77.0,50.0,88.8,63.8,76.3,86.3,77.5,True
lnr_1373,1373,zach-yvan-mercer,Z. Mercer,Toulon,TLN,BACK_ROW,3ème ligne,Angleterre,28.0,191.0,108.0,2025-2026,13,734.0,56.5,0,0,0,9.26,,,0.22,,,,0.0,0.76,,,1.63,0.33,,,,,lnr,75.8,75.0,0.861,0,72,62,26,100,50,3ème Ligne,3L,86,Haute,False,Moyenne,False,21,78.5,,,,,,,,,,,,75.0,False
lnr_11798,11798,david-george-ribbans,D. Ribbans,Toulon,TLN,LOCK,2ème ligne,Afrique du Sud,30.0,,126.0,2025-2026,13,892.0,68.6,0,0,0,9.51,,,0.45,,,,0.09,0.45,,,0.9,0.18,,,,,lnr,83.2,83.2,1.0,25,32,42,26,100,49,2ème Ligne,2L,100,Haute,False,Bonne,False,4,95.7,,,,,,,,,,,,83.2,False
lnr_2352,2352,baptiste-serin,Baptiste Serin,Toulon,TLN,SCRUM_HALF,Demi de mêlée,France,31.0,182.0,83.0,2025-2026,13,675.0,51.9,0,0,0,7.82,,,0.47,,,,0.47,0.83,,,2.13,0.24,,,,,lnr,72.2,72.1,0.935,33,38,29,76,100,57,Demi de mêlée,9,94,Haute,False,Moyenne,False,11,76.2,78.7,France,47,cluster_1,63.0,78.3,62.6,92.2,84.2,67.1,96.7,75.0,True
lnr_2353,2353,jeremy-sinzelle,J. Sinzelle,Toulon,TLN,WINGER,Ailier,France,35.0,184.0,98.0,2025-2026,13,828.0,63.7,0,0,0,7.73,,,0.1,,,,0.0,0.39,,,0.0,0.0,,,,,lnr,55.6,55.7,0.996,0,24,0,95,100,6,Ailier,AIL,100,Haute,False,Bonne,False,40,2.5,,,,,,,,,,,,56.7,True
lnr_2291,2291,marius-domon,Marius Domon,Toulon,TLN,FLY_HALF,Demi d'ouverture,France,23.0,183.0,85.0,2025-2026,12,567.0,47.2,1,0,0,1.98,,,0.28,,,,0.71,0.28,,,8.75,0.28,,,,,lnr,63.8,65.1,0.779,56,15,65,9,3,69,Ouvreur,10,78,Haute,False,Moyenne,False,30,23.7,,,,,,,,,,,,64.2,True
lnr_432,432,daniel-brennan,Daniel Brennan,Toulon,TLN,FRONT_ROW,1ère ligne,Irlande,27.0,192.0,124.0,2025-2026,11,358.0,32.5,1,0,0,11.17,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,57.9,63.8,0.517,0,0,0,48,41,0,1ère Ligne,1L,52,Moyenne,False,Basse,False,145,8.3,,,,,,,,,,,,68.2,True
lnr_2300,2300,gael-drean,Gaël Drean,Toulon,TLN,WINGER,Ailier,France,25.0,184.0,84.0,2025-2026,11,871.0,79.2,0,0,0,4.04,,,0.0,,,,0.83,0.37,,,3.67,0.73,,,,,lnr,70.7,70.7,1.0,52,23,69,37,100,41,Ailier,AIL,100,Haute,False,Bonne,False,14,67.5,,,,,,,,,,,,71.0,True
lnr_2297,2297,leo-ametlla,Léo Ametlla,Toulon,TLN,FRONT_ROW,1ère ligne,France,21.0,186.0,107.0,2025-2026,10,290.0,29.0,0,0,0,11.59,,,1.1,,,,0.0,0.0,,,1.38,0.28,,,,,lnr,81.7,74.9,0.418,0,0,34,52,100,61,1ère Ligne,1L,42,Moyenne,False,Basse,False,53,66.9,,,,,,,,,,,,74.9,False
lnr_2290,2290,jules-coulon,Jules Coulon,Toulon,TLN,BACK_ROW,3ème ligne,France,23.0,189.0,104.0,2025-2026,10,486.0,48.6,1,0,0,8.4,,,0.33,,,,0.0,0.33,,,0.0,0.0,,,,,lnr,56.4,62.2,0.57,0,31,0,18,48,18,3ème Ligne,3L,57,Moyenne,False,Moyenne,False,88,5.9,,,,,,,,,,,,67.2,True
lnr_2317,2317,oliver-cowie,Oliver Cowie,Toulon,TLN,WINGER,Ailier,France,20.0,193.0,95.0,2025-2026,10,534.0,53.4,0,0,0,7.64,,,0.3,,,,0.3,0.6,,,0.0,0.0,,,,,lnr,62.9,65.4,0.642,19,37,0,93,100,19,Ailier,AIL,64,Moyenne,False,Moyenne,False,35,15.0,,,,,,,,,,,,68.1,True
lnr_2362,2362,beka-gigashvili,B. Gigashvili,Toulon,TLN,FRONT_ROW,1ère ligne,Géorgie,34.0,179.0,116.0,2025-2026,10,401.0,40.1,1,0,0,16.76,,,0.0,,,,0.0,0.2,,,1.0,0.2,,,,,lnr,66.1,67.7,0.579,0,17,25,99,48,15,1ère Ligne,1L,58,Moyenne,False,Moyenne,False,129,18.5,75.2,GEORG,34,cluster_0,57.0,51.8,50.0,87.6,82.9,55.9,88.9,69.8,True
lnr_2479,2479,melvyn-jaminet,Melvyn Jaminet,Toulon,TLN,FLY_HALF,Demi d'ouverture,France,26.0,180.0,80.0,2025-2026,10,564.0,56.4,1,0,0,0.85,,,0.0,,,,0.57,1.28,,,10.64,0.43,,,,,lnr,71.5,71.1,0.775,45,68,80,0,3,48,Ouvreur,10,78,Haute,False,Moyenne,False,6,86.8,83.1,France,13,cluster_1,92.1,76.5,84.2,88.6,78.2,78.8,85.5,72.6,True
lnr_2363,2363,swan-rebbadj,Swan Rebbadj,Toulon,TLN,LOCK,2ème ligne,France,31.0,,115.0,2025-2026,10,525.0,52.5,2,0,0,11.12,,,0.15,,,,0.0,0.15,,,0.0,0.0,,,,,lnr,46.0,55.3,0.612,0,11,0,45,9,8,2ème Ligne,2L,61,Moyenne,False,Moyenne,False,67,5.7,,,,,,,,,,,,64.2,True
lnr_429,429,setariki-tuicuvu,S. Tuicuvu,Toulon,TLN,CENTRE,Centre,Fidji,30.0,175.0,94.0,2025-2026,10,603.0,60.3,0,0,0,3.45,,,0.4,,,,0.53,0.0,,,1.33,0.27,,,,,lnr,63.3,65.5,0.669,45,0,30,12,100,49,Centre,CTR,67,Moyenne,False,Moyenne,False,56,28.6,77.3,FIJI,11,cluster_0,83.6,75.3,51.3,89.1,80.6,72.2,86.9,65.5,False
lnr_10338,10338,ma-a-allan-nonu,M. Nonu,Toulon,TLN,CENTRE,Centre,Samoa américain,43.0,183.0,108.0,2025-2026,9,274.0,30.4,2,0,0,8.47,,,0.0,,,,0.29,0.58,,,4.38,0.88,,,,,lnr,63.1,67.9,0.304,25,37,100,80,0,60,Centre,CTR,30,Basse,True,Basse,False,47,39.6,,,,,,,,,,,,67.0,True
lnr_2307,2307,joe-quere-karaba,J. Quere Karaba,Toulon,TLN,BACK_ROW,3ème ligne,France,21.0,183.0,97.0,2025-2026,9,473.0,52.6,1,0,0,10.99,,,0.0,,,,0.34,0.17,,,0.85,0.17,,,,,lnr,60.9,65.0,0.555,40,16,33,42,46,19,3ème Ligne,3L,56,Moyenne,False,Moyenne,False,81,14.0,,,,,,,,,,,,67.0,True
lnr_2361,2361,mathieu-smaili,Mathieu Smaili,Toulon,TLN,CENTRE,Centre,France,26.0,180.0,92.0,2025-2026,9,617.0,68.6,1,0,0,4.54,,,0.0,,,,1.04,0.39,,,2.59,0.52,,,,,lnr,69.4,69.6,0.685,89,25,59,27,30,37,Centre,CTR,68,Moyenne,False,Moyenne,False,32,59.1,,,,,,,,,,,,69.5,True
lnr_11845,11845,benjamin-white,B. White,Toulon,TLN,SCRUM_HALF,Demi de mêlée,Grande-Bretagne,27.0,180.0,87.0,2025-2026,9,333.0,37.0,1,0,0,6.49,,,0.24,,,,0.0,0.24,,,0.0,0.0,,,,,lnr,47.7,59.7,0.461,0,11,0,55,0,21,Demi de mêlée,9,46,Moyenne,False,Basse,False,39,9.5,74.5,SCOT,13,cluster_1,65.9,67.7,50.0,96.1,80.1,68.5,76.1,63.6,True
lnr_1377,1377,paolo-garbisi,Paolo Garbisi,Toulon,TLN,FLY_HALF,Demi d'ouverture,Italie,25.0,183.0,97.0,2025-2026,8,592.0,74.0,1,0,0,6.22,,,0.0,,,,0.14,0.41,,,0.54,0.0,,,,,lnr,46.9,51.2,0.814,11,22,0,74,7,0,Ouvreur,10,81,Haute,False,Moyenne,False,38,2.6,76.7,ITALY,23,cluster_1,71.7,77.1,78.4,90.8,73.7,70.0,88.4,57.5,True
lnr_11027,11027,mateo-garcia,Mateo Garcia,Toulon,TLN,FLY_HALF,Demi d'ouverture,France,23.0,174.0,83.0,2025-2026,8,451.0,56.4,0,0,0,4.26,,,0.0,,,,0.35,0.35,,,4.43,0.0,,,,,lnr,59.8,63.7,0.62,28,19,31,44,100,0,Ouvreur,10,62,Moyenne,False,Moyenne,False,32,15.8,,,,,,,,,,,,68.2,True
lnr_2355,2355,charles-ollivon,Charles Ollivon,Toulon,TLN,BACK_ROW,3ème ligne,France,32.0,199.0,114.0,2025-2026,8,508.0,63.5,0,0,0,12.6,,,0.0,,,,0.31,0.94,,,0.79,0.16,,,,,lnr,81.2,76.7,0.596,37,89,30,57,100,18,3ème Ligne,3L,60,Moyenne,False,Moyenne,False,17,82.8,79.3,France,30,cluster_1,93.5,96.5,50.0,91.6,50.0,93.2,89.9,74.7,True
lnr_2358,2358,jean-baptiste-gros,J. Gros,Toulon,TLN,FRONT_ROW,1ère ligne,France,26.0,186.0,112.0,2025-2026,7,308.0,44.0,0,0,0,14.03,,,0.0,,,,0.0,1.04,,,0.0,0.0,,,,,lnr,82.1,75.4,0.444,0,87,0,74,100,0,1ère Ligne,1L,44,Moyenne,False,Basse,False,49,69.1,72.2,France,21,cluster_1,58.0,52.6,50.0,90.2,77.0,50.0,87.9,72.8,True
lnr_11823,11823,corentin-mezou,C. Mezou,Toulon,TLN,FRONT_ROW,1ère ligne,France,20.0,,107.0,2025-2026,7,274.0,39.1,0,0,0,7.59,,,0.0,,,,0.0,0.29,,,0.0,0.0,,,,,lnr,75.0,72.0,0.395,0,24,0,15,100,0,1ère Ligne,1L,40,Basse,True,Basse,False,92,41.4,,,,,,,,,,,,70.5,True
lnr_1621,1621,giorgi-javakhia,Giorgi Javakhia,Toulon,TLN,BACK_ROW,3ème ligne,Géorgie,29.0,194.0,124.0,2025-2026,6,221.0,36.8,0,0,0,11.95,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,63.4,68.3,0.259,0,0,0,51,100,0,3ème Ligne,3L,26,Basse,True,Basse,False,70,25.3,72.8,GEORG,8,cluster_0,52.0,50.2,50.0,78.7,90.3,53.7,90.9,68.3,False
lnr_1886,1886,clovis-le-bail,Clovis Le Bail,Toulon,TLN,SCRUM_HALF,Demi de mêlée,France,30.0,173.0,74.0,2025-2026,6,300.0,50.0,0,0,0,4.0,,,0.0,,,,0.0,0.53,,,0.0,0.0,,,,,lnr,55.6,64.0,0.416,0,24,0,17,100,0,Demi de mêlée,9,42,Moyenne,False,Basse,False,33,22.6,,,,,,,,,,,,65.8,True
lnr_14078,14078,tomas-albornoz-1,Tomas Albornoz,Toulon,TLN,FLY_HALF,Demi d'ouverture,Italie,28.0,177.0,84.0,2025-2026,5,321.0,64.2,0,0,0,6.23,,,0.0,,,,1.25,0.5,,,1.25,0.25,,,,,lnr,66.7,68.6,0.441,98,27,6,74,100,28,Ouvreur,10,44,Moyenne,False,Basse,False,16,59.2,,,,,,,,,,,,68.6,False
lnr_2381,2381,rayan-rebbadj,Rayan Rebbadj,Toulon,TLN,CENTRE,Centre,France,26.0,190.0,93.0,2025-2026,4,273.0,68.2,0,0,0,4.69,,,0.0,,,,1.17,1.17,,,1.47,0.29,,,,,lnr,82.8,73.9,0.303,100,75,34,29,100,21,Centre,CTR,30,Basse,True,Basse,True,12,85.7,,,,,,,,,,,,69.2,True
lnr_2360,2360,gabin-villiere,Gabin Villiere,Toulon,TLN,WINGER,Ailier,France,30.0,180.0,88.0,2025-2026,4,247.0,61.8,0,0,0,3.24,,,0.97,,,,0.65,0.97,,,3.24,0.65,,,,,lnr,77.7,72.3,0.297,40,60,61,24,100,77,Ailier,AIL,30,Basse,True,Basse,True,12,72.5,83.5,France,12,cluster_1,93.7,76.6,50.0,94.0,78.4,91.6,91.7,73.2,True
lnr_3060,3060,nikoloz-narmania,Nikoloz Narmania,Toulon,TLN,FRONT_ROW,1ère ligne,Géorgie,25.0,186.0,125.0,2025-2026,3,93.0,31.0,0,0,0,10.32,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,76.5,70.9,0.134,0,0,0,40,100,0,1ère Ligne,1L,13,Basse,True,Basse,True,106,32.5,,,,,,,,,,,,70.9,False
lnr_12442,12442,jeremy-paul-toevalu,J. Toevalu,Toulon,TLN,FRONT_ROW,1ère ligne,France,21.0,,,2025-2026,3,94.0,31.3,0,0,0,4.26,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,72.9,70.4,0.136,0,0,0,0,100,0,1ère Ligne,1L,14,Basse,True,Basse,True,115,26.4,,,,,,,,,,,,70.4,False
lnr_8861,8861,antoine-frisch,Antoine Frisch,Toulon,TLN,FLY_HALF,Demi d'ouverture,France,29.0,188.0,99.0,2025-2026,2,107.0,53.5,0,0,0,5.23,,,0.0,,,,1.5,3.74,,,3.74,0.75,,,,,lnr,84.3,72.1,0.147,100,100,25,59,100,60,Ouvreur,10,15,Basse,True,Basse,True,3,94.7,,,,,,,,,,,,66.0,True
lnr_12441,12441,mateo-gracieux,Matéo Gracieux,Toulon,TLN,WINGER,Ailier,France,21.0,,,2025-2026,2,141.0,70.5,0,0,0,1.7,,,0.0,,,,0.57,0.57,,,2.84,0.57,,,,,lnr,66.4,69.4,0.17,35,35,54,0,100,32,Ailier,AIL,17,Basse,True,Basse,True,19,53.8,,,,,,,,,,,,69.4,False
lnr_12577,12577,gianmarco-lucchesi-1,G. Lucchesi,Toulon,TLN,FRONT_ROW,1ère ligne,Italie,25.0,184.0,103.0,2025-2026,2,59.0,29.5,0,0,0,17.63,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,81.9,71.0,0.085,0,0,0,100,100,0,1ère Ligne,1L,8,Basse,True,Basse,True,105,33.8,75.3,ITALY,17,cluster_1,74.3,64.0,50.0,90.5,73.5,68.5,83.1,74.0,True
lnr_11912,11912,barnabe-mechentel,B. Mechentel,Toulon,TLN,FULLBACK,Arrière,France,21.0,,,2025-2026,2,89.0,44.5,0,0,0,3.6,,,0.0,,,,0.0,0.9,,,0.0,0.0,,,,,lnr,55.7,68.5,0.105,0,53,0,55,100,0,Arrière,ARR,10,Basse,True,Basse,True,15,56.1,,,,,,,,,,,,68.5,False
lnr_11811,11811,owen-sorhaindo,Owen Sorhaindo,Toulon,TLN,FRONT_ROW,1ère ligne,France,21.0,190.0,125.0,2025-2026,2,69.0,34.5,0,0,0,6.96,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,73.7,70.4,0.1,0,0,0,10,100,0,1ère Ligne,1L,10,Basse,True,Basse,True,115,26.4,,,,,,,,,,,,70.4,False
lnr_13641,13641,patrick-lucas-tuifua,P. Tuifua,Toulon,TLN,BACK_ROW,3ème ligne,France,21.0,,,2025-2026,2,52.0,26.0,1,0,0,15.38,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,41.5,68.3,0.061,0,0,0,82,0,0,3ème Ligne,3L,6,Basse,True,Basse,True,70,25.3,,,,,,,,,,,,68.3,False
lnr_13792,13792,noam-moreau,Noam Moreau,Toulon,TLN,BACK_ROW,3ème ligne,France,18.0,,,2025-2026,1,54.0,54.0,0,0,0,13.33,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,63.6,69.6,0.063,0,0,0,63,100,0,3ème Ligne,3L,6,Basse,True,Basse,True,52,43.5,,,,,,,,,,,,69.6,False
lnr_12692,12692,mikheili-shioshvili,M. Shioshvili,Toulon,TLN,BACK_ROW,3ème ligne,Géorgie,19.0,193.0,,2025-2026,1,61.0,61.0,0,0,0,6.56,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,62.5,69.5,0.072,0,0,0,1,100,0,3ème Ligne,3L,7,Basse,True,Basse,True,56,39.8,,,,,,,,,,,,69.5,False
lnr_13790,13790,jovan-sreckovic,Jovan Sreckovic,Toulon,TLN,BACK_ROW,3ème ligne,France,19.0,,,2025-2026,1,65.0,65.0,0,0,0,6.15,,,0.0,,,,0.0,0.0,,,0.0,0.0,,,,,lnr,62.5,69.4,0.076,0,0,0,0,100,0,3ème Ligne,3L,8,Basse,True,Basse,True,59,37.6,,,,,,,,,,,,69.4,False
lnr_12243,12243,jose-junior-kpoku,J. K'poku,Toulon,TLN,LOCK,2ème ligne,Angleterre,20.0,,119.0,2025-2026,1,228.0,,0,0,0,16.49,,,0.7,,,,0.35,0.0,,,0.0,0.0,,,,,lnr,88.4,74.9,0.266,98,0,0,100,100,37,2ème Ligne,2L,27,Basse,True,Basse,True,31,57.1,,,,,,,,,,,,77.0,True
lnr_13744,13744,nathan-hughes-1,Nathan Hughes,Racing 92,R92,BACK_ROW,3ème ligne,Fidji,34.0,196.0,126.0,2025-2026,18,815.0,45.3,1,0,0,12.76,,,0.39,,,,0.2,0.59,,,3.44,0.69,,,,,lnr,73.8,73.6,0.956,24,56,100,58,69,81,3ème Ligne,3L,96,Haute,False,Bonne,False,23,75.8,75.8,Angleterre,22,cluster_1,94.6,77.1,50.0,84.1,55.9,78.7,88.6,73.6,False
lnr_1079,1079,demba-bamba,Demba Bamba,Racing 92,R92,FRONT_ROW,1ère ligne,France,28.0,185.0,125.0,2025-2026,17,723.0,42.5,2,0,0,11.73,,,0.22,,,,0.0,0.89,,,0.0,0.0,,,,,lnr,61.5,61.5,1.0,0,74,0,53,42,11,1ère Ligne,1L,100,Haute,False,Moyenne,False,149,5.7,73.9,France,25,cluster_1,100.0,78.2,50.0,85.5,58.7,81.7,88.4,64.5,True
